datetime_hour,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,surface_pressure,precipitation,cloud_cover,location_name
2025-03-09 14:00:00+00:00,26.8,36,6.6,133,987.1,0.0,0,"R K Puram, Delhi - DPCC"
2025-03-09 15:00:00+00:00,25.8,40,6.7,126,987.8,0.0,0,"R K Puram, Delhi - DPCC"
2025-03-09 16:00:00+00:00,25.0,43,7.2,115,988.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-03-09 17:00:00+00:00,24.0,47,8.0,108,988.0,0.0,12,"R K Puram, Delhi - DPCC"
2025-03-09 18:00:00+00:00,22.7,51,5.6,117,988.2,0.0,8,"R K Puram, Delhi - DPCC"
2025-03-09 19:00:00+00:00,21.9,53,7.4,103,988.1,0.0,1,"R K Puram, Delhi - DPCC"
2025-03-09 20:00:00+00:00,21.0,55,8.4,109,987.9,0.0,54,"R K Puram, Delhi - DPCC"
2025-03-09 21:00:00+00:00,20.4,58,9.6,124,987.4,0.0,90,"R K Puram, Delhi - DPCC"
2025-03-09 22:00:00+00:00,19.9,61,9.0,125,987.1,0.0,100,"R K Puram, Delhi - DPCC"
2025-03-09 23:00:00+00:00,19.4,62,9.0,128,987.3,0.0,12,"R K Puram, Delhi - DPCC"
2025-03-10 00:00:00+00:00,19.0,64,8.1,121,987.9,0.0,2,"R K Puram, Delhi - DPCC"
2025-03-10 01:00:00+00:00,19.2,66,8.3,114,989.3,0.0,1,"R K Puram, Delhi - DPCC"
2025-03-10 02:00:00+00:00,19.7,64,9.4,119,990.2,0.0,22,"R K Puram, Delhi - DPCC"
2025-03-10 03:00:00+00:00,21.4,58,8.2,116,991.3,0.0,34,"R K Puram, Delhi - DPCC"
2025-03-10 04:00:00+00:00,24.1,50,9.2,118,992.2,0.0,8,"R K Puram, Delhi - DPCC"
2025-03-10 05:00:00+00:00,26.8,42,10.4,126,992.5,0.0,11,"R K Puram, Delhi - DPCC"
2025-03-10 06:00:00+00:00,29.0,35,13.2,135,992.1,0.0,83,"R K Puram, Delhi - DPCC"
2025-03-10 07:00:00+00:00,30.2,31,13.5,142,991.1,0.0,7,"R K Puram, Delhi - DPCC"
2025-03-10 08:00:00+00:00,31.1,29,12.1,147,990.2,0.0,0,"R K Puram, Delhi - DPCC"
2025-03-10 09:00:00+00:00,31.6,28,10.5,147,989.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-03-10 10:00:00+00:00,31.6,27,10.1,149,988.2,0.0,8,"R K Puram, Delhi - DPCC"
2025-03-10 11:00:00+00:00,31.2,28,9.8,152,987.6,0.0,98,"R K Puram, Delhi - DPCC"
2025-03-10 12:00:00+00:00,30.2,30,9.1,159,987.6,0.0,99,"R K Puram, Delhi - DPCC"
2025-03-10 13:00:00+00:00,29.3,31,6.5,182,988.2,0.0,96,"R K Puram, Delhi - DPCC"
2025-03-10 14:00:00+00:00,27.4,39,3.8,149,988.4,0.0,73,"R K Puram, Delhi - DPCC"
2025-03-10 15:00:00+00:00,26.1,44,3.8,98,989.2,0.0,82,"R K Puram, Delhi - DPCC"
2025-03-10 16:00:00+00:00,25.3,46,4.6,103,989.2,0.0,98,"R K Puram, Delhi - DPCC"
2025-03-10 17:00:00+00:00,24.9,47,5.1,108,989.1,0.0,100,"R K Puram, Delhi - DPCC"
2025-03-10 18:00:00+00:00,24.0,50,4.7,122,988.5,0.0,100,"R K Puram, Delhi - DPCC"
2025-03-10 19:00:00+00:00,23.2,53,4.3,132,988.1,0.0,79,"R K Puram, Delhi - DPCC"
2025-03-10 20:00:00+00:00,22.1,57,4.7,133,987.6,0.0,22,"R K Puram, Delhi - DPCC"
2025-03-10 21:00:00+00:00,21.3,62,4.0,144,987.0,0.0,12,"R K Puram, Delhi - DPCC"
2025-03-10 22:00:00+00:00,20.6,64,4.3,152,986.6,0.0,72,"R K Puram, Delhi - DPCC"
2025-03-10 23:00:00+00:00,19.9,67,4.2,133,986.6,0.0,41,"R K Puram, Delhi - DPCC"
2025-03-11 00:00:00+00:00,19.5,70,2.0,100,986.8,0.0,16,"R K Puram, Delhi - DPCC"
2025-03-11 01:00:00+00:00,19.6,75,0.7,90,987.4,0.0,2,"R K Puram, Delhi - DPCC"
2025-03-11 02:00:00+00:00,20.8,70,2.1,105,988.1,0.0,0,"R K Puram, Delhi - DPCC"
2025-03-11 03:00:00+00:00,23.7,56,3.2,146,989.2,0.0,3,"R K Puram, Delhi - DPCC"
2025-03-11 04:00:00+00:00,27.2,42,2.7,113,989.8,0.0,31,"R K Puram, Delhi - DPCC"
2025-03-11 05:00:00+00:00,30.0,32,2.9,112,989.7,0.0,31,"R K Puram, Delhi - DPCC"
2025-03-11 06:00:00+00:00,32.2,26,1.3,135,989.4,0.0,42,"R K Puram, Delhi - DPCC"
2025-03-11 07:00:00+00:00,33.6,23,1.3,172,988.3,0.0,98,"R K Puram, Delhi - DPCC"
2025-03-11 08:00:00+00:00,34.2,22,3.2,232,987.0,0.0,100,"R K Puram, Delhi - DPCC"
2025-03-11 09:00:00+00:00,34.3,22,4.8,255,986.0,0.0,99,"R K Puram, Delhi - DPCC"
2025-03-11 10:00:00+00:00,34.3,21,5.4,270,985.3,0.0,84,"R K Puram, Delhi - DPCC"
2025-03-11 11:00:00+00:00,34.0,21,5.7,279,984.8,0.0,100,"R K Puram, Delhi - DPCC"
2025-03-11 12:00:00+00:00,32.5,24,6.4,322,984.9,0.0,96,"R K Puram, Delhi - DPCC"
2025-03-11 13:00:00+00:00,29.8,35,6.0,357,985.7,0.0,100,"R K Puram, Delhi - DPCC"
2025-03-11 14:00:00+00:00,28.8,39,5.4,360,985.6,0.0,99,"R K Puram, Delhi - DPCC"
2025-03-11 15:00:00+00:00,27.5,49,7.1,7,985.9,0.0,100,"R K Puram, Delhi - DPCC"
2025-03-11 16:00:00+00:00,26.3,54,4.8,349,985.9,0.0,94,"R K Puram, Delhi - DPCC"
2025-03-11 17:00:00+00:00,25.3,59,3.6,330,985.8,0.0,28,"R K Puram, Delhi - DPCC"
2025-03-11 18:00:00+00:00,24.4,60,3.7,313,985.1,0.0,7,"R K Puram, Delhi - DPCC"
2025-03-11 19:00:00+00:00,23.7,62,4.6,288,984.9,0.0,100,"R K Puram, Delhi - DPCC"
2025-03-11 20:00:00+00:00,22.9,64,6.5,268,984.5,0.0,2,"R K Puram, Delhi - DPCC"
2025-03-11 21:00:00+00:00,22.0,68,6.1,284,983.7,0.0,3,"R K Puram, Delhi - DPCC"
2025-03-11 22:00:00+00:00,21.2,72,5.8,292,983.1,0.0,16,"R K Puram, Delhi - DPCC"
2025-03-11 23:00:00+00:00,20.7,74,5.8,296,982.8,0.0,3,"R K Puram, Delhi - DPCC"
2025-03-12 00:00:00+00:00,20.4,73,5.6,299,982.6,0.0,0,"R K Puram, Delhi - DPCC"
2025-03-12 01:00:00+00:00,19.8,79,6.5,293,983.6,0.0,27,"R K Puram, Delhi - DPCC"
2025-03-12 02:00:00+00:00,20.7,75,8.0,286,983.9,0.0,7,"R K Puram, Delhi - DPCC"
2025-03-12 03:00:00+00:00,22.9,66,6.8,292,984.7,0.0,36,"R K Puram, Delhi - DPCC"
2025-03-12 04:00:00+00:00,26.0,52,7.6,304,985.2,0.0,36,"R K Puram, Delhi - DPCC"
2025-03-12 05:00:00+00:00,28.8,39,10.8,313,985.2,0.0,95,"R K Puram, Delhi - DPCC"
2025-03-12 06:00:00+00:00,30.5,32,11.1,310,985.0,0.0,96,"R K Puram, Delhi - DPCC"
2025-03-12 07:00:00+00:00,31.8,28,10.4,298,984.1,0.0,51,"R K Puram, Delhi - DPCC"
2025-03-12 08:00:00+00:00,32.8,25,11.1,286,983.1,0.0,57,"R K Puram, Delhi - DPCC"
2025-03-12 09:00:00+00:00,32.9,25,12.0,289,982.1,0.0,60,"R K Puram, Delhi - DPCC"
2025-03-12 10:00:00+00:00,32.7,25,12.2,294,981.6,0.0,99,"R K Puram, Delhi - DPCC"
2025-03-12 11:00:00+00:00,31.8,27,11.7,299,981.2,0.0,92,"R K Puram, Delhi - DPCC"
2025-03-12 12:00:00+00:00,30.7,30,10.2,307,981.0,0.0,100,"R K Puram, Delhi - DPCC"
2025-03-12 13:00:00+00:00,29.3,37,7.5,314,981.4,0.0,99,"R K Puram, Delhi - DPCC"
2025-03-12 14:00:00+00:00,28.4,42,6.0,327,981.7,0.0,100,"R K Puram, Delhi - DPCC"
2025-03-12 15:00:00+00:00,27.1,47,3.7,321,982.1,0.0,62,"R K Puram, Delhi - DPCC"
2025-03-12 16:00:00+00:00,26.1,50,3.5,305,982.5,0.0,100,"R K Puram, Delhi - DPCC"
2025-03-12 17:00:00+00:00,25.5,51,4.4,289,982.7,0.0,94,"R K Puram, Delhi - DPCC"
2025-03-12 18:00:00+00:00,25.0,52,5.0,316,982.6,0.0,100,"R K Puram, Delhi - DPCC"
2025-03-12 19:00:00+00:00,23.9,54,4.4,348,982.2,0.0,83,"R K Puram, Delhi - DPCC"
2025-03-12 20:00:00+00:00,23.0,56,4.7,9,981.4,0.0,89,"R K Puram, Delhi - DPCC"
2025-03-12 21:00:00+00:00,22.6,57,4.5,5,980.6,0.0,95,"R K Puram, Delhi - DPCC"
2025-03-12 22:00:00+00:00,22.5,58,1.9,338,980.2,0.0,68,"R K Puram, Delhi - DPCC"
2025-03-12 23:00:00+00:00,21.8,58,3.9,227,980.3,0.0,100,"R K Puram, Delhi - DPCC"
2025-03-13 00:00:00+00:00,21.5,58,4.6,257,980.4,0.0,56,"R K Puram, Delhi - DPCC"
2025-03-13 01:00:00+00:00,21.0,71,4.9,270,981.6,0.0,77,"R K Puram, Delhi - DPCC"
2025-03-13 02:00:00+00:00,21.4,69,6.0,275,982.3,0.0,14,"R K Puram, Delhi - DPCC"
2025-03-13 03:00:00+00:00,23.4,63,4.3,268,983.3,0.0,6,"R K Puram, Delhi - DPCC"
